,ID,IDADE,FAIXA IDADE,GENERO,COR/RACA/ETNIA,PCD,EXPERIENCIA_PROFISSIONAL_PREJUDICADA,PREJUDICA?,ASPECTOS_PREJUDICADOS,VIVE_NO_BRASIL,ESTADO ONDE MORA,UF ONDE MORA,REGIAO ONDE MORA,MUDOU DE ESTADO?,REGIAO DE ORIGEM,NIVEL DE ENSINO,ÁREA DE FORMAÇÃO,COMPUTAÇÃO?,QUAL SUA SITUAÇÃO ATUAL DE TRABALHO?,SETOR,NUMERO DE FUNCIONARIOS,GESTOR?,CARGO COMO GESTOR,CARGO ATUAL,NIVEL,FAIXA SALARIAL,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE DADOS VOCÊ TEM?,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE TI/ENGENHARIA DE SOFTWARE VOCÊ TEVE ANTES DE COMEÇAR A TRABALHAR NA ÁREA DE DADOS?,SALARIO
1416,nzuvxv6vca9bvtugjgrnzuvxlvnxbqbc,32,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 101 a 500,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,de 3 a 4 anos,14000
1417,nzakepvi4g06dnjl5nzak5eoylkss0s8,29,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,Menos de 1 ano,14000
1418,nz7pztzgqvwc6ac4nz7pbzd97i7z7jhq,39,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 6 anos,de 5 a 6 anos,7000
1419,nz26h69r0ydrd1s0f6knnz2682tqx9qs,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Pernambuco (PE),PE,Nordeste,1,,Prefiro não informar,,FALSE,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 11 a 50,0,,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,2500
1420,nyukmnatbhiatnyuez4dz3tq8otwwsx8,34,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,"Desempregado, buscando recolocação",,,,,,,,,,
1421,nyg0w6a0mtlmpfq27onyg0w6aqegj5he,33,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Santa Catarina (SC),SC,Sul,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Menos de 1 ano,10000
1422,nye43shqfe2a3mmal7wnvnye43sp0iz0,28,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Distrito Federal (DF),DF,Centro-oeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empreendedor ou Empregado (CNPJ),Área de Consultoria,de 501 a 1.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
1423,nycantuxv03p4157ccnycan3apzkvqlh,26,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Santa Catarina (SC),SC,Sul,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,1,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
1424,ny60f4xwxjp8fyny60dne44nm1cfo1nl,35,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,0,,Outra Opção,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,de 3 a 4 anos,7000
1425,nxm5ahxyhq2kufon2acnlknxm5ahij23,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Bahia (BA),BA,Nordeste,0,Sudeste,Mestrado,Outra opção,FALSE,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,
1426,nx7hpnf8e2qu06l8e8lnx7hpz5kplooh,28,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Quantidade de oportunidades de emprego/vagas recebidas, Atenção dada pelas pessoas diante das minhas opiniões e ideias",TRUE,Paraná (PR),PR,Sul,1,,Mestrado,Outras Engenharias,FALSE,Empreendedor ou Empregado (CNPJ),Área de Consultoria,de 1 a 5,0,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 1 a 2 anos,10000
1427,nwm3jktcbhn3itcp41anwm3jk1g5wda9,27,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Analytics Engineer,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,de 3 a 4 anos,14000
1428,nwe4aab3umv95gd4oq3nwe4a7e5j7mcn,24,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Ceará (CE),CE,Nordeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
1429,nw7c2zh8vowi39q2munw79vbunqq2bpz,33,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,de 1.001 a 3.000,0,,Outra Opção,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
1430,nvgiwzcob65p272a29eynvgiwzfrz531,31,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Paraná (PR),PR,Sul,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Servidor Público,Setor Público,de 6 a 10,1,Gerente/Head,,,de R$ 4.001/mês a R$ 6.000/mês,de 3 a 4 anos,Menos de 1 ano,5000
1431,nvfze6vpt6amcgvcnvfh7gbuahl83pkr,46,45-49,Feminino,Prefiro não informar,Prefiro não informar,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Nível de cobrança no trabalho / Stress no trabalho",TRUE,Ceará (CE),CE,Nordeste,0,Norte,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Servidor Público,Setor Público,Acima de 3.000,0,,Analista de BI/BI Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,3500
1432,nunf6b4i35dtolnuxv5bfml0age30qht,27,25-29,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,Senioridade das vagas recebidas em relação à sua experiência,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Estudante de Graduação,Outras Engenharias,FALSE,Empregado (CLT),Varejo,Acima de 3.000,0,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
1433,nu6kebjtw4dsh3el4t1nu6keewa9g7kr,31,30-34,Masculino,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Mestrado,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,de 11 a 50,0,,Analytics Engineer,Sênior,de R$ 16.001/mês a R$ 20.000/mês,de 3 a 4 anos,Menos de 1 ano,18000
1434,ntkyqwrsw1d5ocp644ntkyqhwb6msiyf,36,35-39,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empreendedor ou Empregado (CNPJ),Setor Público,Acima de 3.000,1,Gerente/Head,,,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,Menos de 1 ano,27500
1435,ntbih9gouu2makrwckntbi4aqdirypcf,39,35-39,Masculino,Branca,Não,,FALSE,,TRUE,Pernambuco (PE),PE,Nordeste,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Setor de Energia,de 1.001 a 3.000,1,Gerente/Head,,,de R$ 25.001/mês a R$ 30.000/mês,de 4 a 6 anos,Mais de 10 anos,27500
1436,nt4xzppso9q6qik6int4thok6dmrwnvy,30,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",TRUE,São Paulo (SP),SP,Sudeste,0,Centro-oeste,Doutorado ou Phd,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Área da Saúde,de 101 a 500,0,,Analista de Dados/Data Analyst,Pleno,de R$ 3.001/mês a R$ 4.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,3500
1437,nsdfwqwbfjicvqeinsd8pxch15487qwj,50,50-54,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Outra Opção,de 101 a 500,1,Supervisor/Coordenador,,,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,18000
1438,nsao4tydd5m8swy5asnsao0bdqmzihjp,20,17-21,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,5000
1439,nsakhft4emrr2m3gj91o18jnsakhihae,27,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,Atenção dada pelas pessoas diante das minhas opiniões e ideias,TRUE,Distrito Federal (DF),DF,Centro-oeste,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Finanças ou Bancos,de 1.001 a 3.000,0,,Analytics Engineer,Pleno,de R$ 12.001/mês a R$ 16.000/mês,de 3 a 4 anos,de 1 a 2 anos,14000
1440,nrhkfxj7gf6tnr9gagvkqachrklopme5,32,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Varejo,Acima de 3.000,1,Supervisor/Coordenador,,,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
1441,nrc490kg0antdtkfinrc4ea0ql04ygwt,34,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Sudeste,Pós-graduação,Outras Engenharias,FALSE,"Desempregado, buscando recolocação",,,,,,,,,,
1442,nr5qhpwiq9t6887nr5qhag682ue9e75o,41,40-44,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Mais de 10 anos,14000
1443,nr4tcxyjs2vd6vcinr4tg6jhaz4rjsp2,34,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Senioridade das vagas recebidas em relação à sua experiência, Velocidade de progressão de carreira, Oportunidades de progressão de carreira",TRUE,Minas Gerais (MG),MG,Sudeste,0,Sul,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Internet/Ecommerce,de 1.001 a 3.000,0,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 5 a 6 anos,10000
1444,nqrd0jr5jb5kp9xy2nqrdvboks189zi7,39,35-39,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,Aprovação em processos seletivos/entrevistas,TRUE,Minas Gerais (MG),MG,Sudeste,0,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Área de Consultoria,de 51 a 100,0,,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Mais de 10 anos,7000
1445,npezet0k0q5ztini5npezet0mfnr45jx,30,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Santa Catarina (SC),SC,Sul,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,0,,Engenheiro de Machine Learning/ML Engineer,Sênior,de R$ 20.001/mês a R$ 25.000/mês,de 7 a 10 anos,de 5 a 6 anos,22500
1446,np6mi1nkllx1qruvarnp6mi1hbgsu1gd,29,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Nordeste,Pós-graduação,Outras Engenharias,FALSE,Empreendedor ou Empregado (CNPJ),Setor Imobiliário/ Construção Civil,de 1 a 5,0,,Outra Opção,Pleno,de R$ 8.001/mês a R$ 12.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
1447,np4161l2yz0p1qswfsvt0np4161tni5s,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Vivo no Brasil e trabalho remoto para empresa de fora do Brasil,Tecnologia/Fábrica de Software,de 51 a 100,0,,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),Sênior,Acima de R$ 40.001/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,40000
1448,noy9an7883nuhnoyznyu5wu44m70kp44,22,22-24,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Relação com outros membros da empresa, em momentos de trabalho",TRUE,Minas Gerais (MG),MG,Sudeste,1,,Não tenho graduação formal,,FALSE,Empregado (CLT),Setor Alimentício,de 51 a 100,0,,Outra Opção,Pleno,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
1449,noxtwoge1bkraen7jv5noxtwocn2ujc7,39,35-39,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,0,Sul,Doutorado ou Phd,Outra opção,FALSE,"Desempregado, buscando recolocação",,,,,,,,,,
1450,no49de0me5g2ixs7yno49dz2atdvfhoo,35,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Amazonas (AM),AM,Norte,1,,Mestrado,Outras Engenharias,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano,5000
1451,nnd1ygt3a962i6f92mnnd1yp7r5z2ax1,27,25-29,Feminino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",FALSE,"Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Senioridade das vagas recebidas em relação à sua experiência",TRUE,Bahia (BA),BA,Nordeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Agronegócios,de 1.001 a 3.000,0,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Menos de 1 ano,3500
1452,nn7q6vmgn7k1uanw8s08lnn7q6vmquq4,26,25-29,Masculino,Parda,Não,"Não acredito que minha experiência profissional seja afetada devido a esses fatores, Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",FALSE,,TRUE,São Paulo (SP),SP,Sudeste,0,Nordeste,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Varejo,de 501 a 1.000,0,,Analista de BI/BI Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
1453,nn6kodafrjxnstw6jlxhnn6kodam3kew,31,30-34,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,Aprovação em processos seletivos/entrevistas,TRUE,Sergipe (SE),SE,Nordeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Telecomunicação,Acima de 3.000,0,,Outra Opção,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
1454,nmthv38tklvb6hnmttu3qt1r4ypirgir,48,45-49,Feminino,Amarela,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Velocidade de progressão de carreira",TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,1,Supervisor/Coordenador,,,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Mais de 10 anos,22500
1455,nml1w65rhv9zia9jhr0nml1wnvuz0wxm,38,35-39,Feminino,Outra,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho",TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Analista de Negócios/Business Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Menos de 1 ano,3500
1456,nmbz7j6ssyq1spsnmbz7tyqj4p9zz738,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
1457,nm8jylkjkswoz2951ltnm8jb05r1h97p,29,25-29,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Espírito Santo (ES),ES,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Área da Saúde,de 101 a 500,0,,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,Menos de 1 ano,2500
