ID,IDADE,FAIXA IDADE,GENERO,COR/RACA/ETNIA,PCD,EXPERIENCIA_PROFISSIONAL_PREJUDICADA,ASPECTOS_PREJUDICADOS,VIVE_NO_BRASIL,ESTADO ONDE MORA,UF ONDE MORA,REGIAO ONDE MORA,MUDOU DE ESTADO?,REGIAO DE ORIGEM,NIVEL DE ENSINO,ÁREA DE FORMAÇÃO,QUAL SUA SITUAÇÃO ATUAL DE TRABALHO?,SETOR,NUMERO DE FUNCIONARIOS,GESTOR?,CARGO COMO GESTOR,CARGO ATUAL,NIVEL,FAIXA SALARIAL,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE DADOS VOCÊ TEM?,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE TI/ENGENHARIA DE SOFTWARE VOCÊ TEVE ANTES DE COMEÇAR A TRABALHAR NA ÁREA DE DADOS?
3vme79j9v951f3215ubeg3vme75txhfg,34,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,FALSE,Sudeste,Pós-graduação,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,de 1.001 a 3.000,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano
3u5sqtrbx3jssjpv3u5sai3r33djb2n1,46,45-49,Feminino,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 101 a 500,FALSE,,Analista de BI/BI Analyst,Sênior,de R$ 4.001/mês a R$ 6.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3u0r1ir03bvekp9dzg33u0r1wvyw20xq,35,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Pernambuco (PE),PE,Nordeste,TRUE,,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Setor Imobiliário/ Construção Civil,de 1.001 a 3.000,TRUE,Supervisor/Coordenador,,,de R$ 20.001/mês a R$ 25.000/mês,de 4 a 6 anos,de 3 a 4 anos
3tz7kocexgri6f6oz32c3tz7kdkglplc,25,25-29,Masculino,Branca,Não,,,TRUE,Distrito Federal (DF),DF,Centro-oeste,TRUE,,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,FALSE,,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano
3txrf2p3643q26v413a3q3txrfy5c9qb,38,35-39,Masculino,Branca,Não,,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,TRUE,,Doutorado ou Phd,Química / Física,Empregado (CLT),Indústria,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,de 1 a 2 anos
3tww5ikw7cr0i753tweizawc3ulnk13s,32,30-34,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Setor Imobiliário/ Construção Civil,de 101 a 500,FALSE,,Analista de BI/BI Analyst,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,de 1 a 2 anos
3twu4vzmop04r3ll43t67rvcuf7pxi0r,30,30-34,Masculino,Branca,Não,,,TRUE,Pernambuco (PE),PE,Nordeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Tecnologia/Fábrica de Software,de 501 a 1.000,FALSE,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 1 a 2 anos
3tvsaoewhwpkq1khqj3jt3tvsaoe67el,23,22-24,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Setor Automotivo,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Júnior,de R$ 1.001/mês a R$ 2.000/mês,de 1 a 2 anos,de 1 a 2 anos
3ttrbo75m6u7vmysy3ttr40xwf5y0j4w,36,35-39,Masculino,Branca,Não,,,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 101 a 500,TRUE,Gerente/Head,,,de R$ 16.001/mês a R$ 20.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3tpebxlfgm4svi703z3tpebxj7tl30ss,23,22-24,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Minas Gerais (MG),MG,Sudeste,FALSE,Nordeste,Não tenho graduação formal,,Freelancer,Educação,de 6 a 10,FALSE,,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3tiupp52rm5us23tx3tiupd00u4byjbd,32,30-34,Masculino,Branca,Não,,,TRUE,Santa Catarina (SC),SC,Sul,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 1 a 5,TRUE,"Sócio ou C-level (CEO, CDO, CIO, CTO etc)",,,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Mais de 10 anos
3tfs0neemrlnrtcxnc753tfs0b3483fo,38,35-39,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,FALSE,,,,,,Mestrado,Química / Física,Desempregado e não estou buscando recolocação,,,,,,,,,
3sm44n87txk645yya3sm43ffx37xwl09,28,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,FALSE,Centro-oeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Internet/Ecommerce,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3sdawaioa99wl8inq5uez3sdawab5e9c,28,25-29,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Varejo,Acima de 3.000,FALSE,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,de 1 a 2 anos
3s8g1hhmerxqc4g3s8g1hpp49e58vb63,31,30-34,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Pós-graduação,Ciências Sociais,Empregado (CLT),Área de Consultoria,Acima de 3.000,TRUE,Gerente/Head,,,de R$ 20.001/mês a R$ 25.000/mês,de 4 a 6 anos,de 1 a 2 anos
3s1ni9p8o3wd3s1niamyskwk69k2zk1q,30,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Pós-graduação,Outras Engenharias,Empregado (CLT),Setor Automotivo,Acima de 3.000,FALSE,,Outras Engenharias (não inclui dev),Júnior,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3rs8ufozaqn558o8lg20vtyvo3rs8ufo,34,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,"Desempregado, buscando recolocação",,,,,,,,,
3rhebtjopcgi734wijy3rhe27p9jpmh1,33,30-34,Masculino,Branca,Não,,,TRUE,Rio Grande do Sul (RS),RS,Sul,TRUE,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,FALSE,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano
3re1gblts3g213renx20m17vavqvqvq2,21,17-21,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Não tenho graduação formal,,Empregado (CLT),Internet/Ecommerce,de 1.001 a 3.000,FALSE,,Outra Opção,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3r45thz9kx7ph0r36vyczo3r45thzdnm,26,25-29,Masculino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",Aprovação em processos seletivos/entrevistas,TRUE,Espírito Santo (ES),ES,Sudeste,FALSE,Sudeste,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,"Desempregado, buscando recolocação",,,,,,,,,
3r1le1pxfieachv03r1le1tfqz2axaft,27,25-29,Masculino,Amarela,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Mato Grosso do Sul (MS),MS,Centro-oeste,TRUE,,Graduação/Bacharelado,Outras Engenharias,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 11 a 50,FALSE,,Analista de BI/BI Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Menos de 1 ano
3qlu326cic4xyuznr3j03qlut17pruue,28,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Finanças ou Bancos,de 501 a 1.000,TRUE,Supervisor/Coordenador,,,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3qfng5biovh4132su4sntc58ir34q32a,25,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Graduação/Bacharelado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,Empregado (CLT),Outra Opção,de 501 a 1.000,FALSE,,Analista de Negócios/Business Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3pde85awpb8lb50eax03pde8xuhajkbo,22,22-24,Feminino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Aprovação em processos seletivos/entrevistas, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Oportunidades de progressão de carreira",TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Somente Estudante (graduação),,,,,,,,,
3p0ja8m3u8vxnh4oih3p0jarviy3hbj8,47,45-49,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Indústria,de 1.001 a 3.000,FALSE,,Analista de Negócios/Business Analyst,Sênior,de R$ 12.001/mês a R$ 16.000/mês,Não tenho experiência na área de dados,Mais de 10 anos
3owpwikdqlloesqikgk20et9e3owpwik,21,17-21,Masculino,Branca,Não,,,TRUE,Distrito Federal (DF),DF,Centro-oeste,TRUE,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Setor Público,de 1.001 a 3.000,FALSE,,Analista de BI/BI Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3ovl2p4jvou0ru3ov6b21jsk441353l1,35,35-39,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,FALSE,Sudeste,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Internet/Ecommerce,Acima de 3.000,TRUE,Gerente/Head,,,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,de 1 a 2 anos
3ojalmkzejhh10vhb3ojal0tpndxlw2b,26,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,
3o8bj2v1cbd53t3z1flwrg3o8bj2vlyn,23,22-24,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Não tenho graduação formal,,"Desempregado, buscando recolocação",,,,,,,,,
3o22xpori3yu3cizen23o22xppduawpw,22,22-24,Masculino,Branca,Não,,,TRUE,Maranhão (MA),MA,Nordeste,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Somente Estudante (graduação),,,,,,,,,
3o1cqt1k6qqerzbn0cnp03o1cqtd93x2,39,35-39,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,FALSE,Sudeste,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Outra Opção,Acima de 3.000,TRUE,Supervisor/Coordenador,,,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,de 3 a 4 anos
3n385ckmlaamz2n6lk3n3qyurfz3bepc,28,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,TRUE,,Não tenho graduação formal,,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,FALSE,,Analista de Negócios/Business Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,de 3 a 4 anos
3mqwkikmgdldtphqr3mqwkx8fuctjtve,31,30-34,Masculino,Branca,Não,,,TRUE,Minas Gerais (MG),MG,Sudeste,FALSE,Norte,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,"Desempregado, buscando recolocação",,,,,,,,,
3mfaxngnc8rwyndfda4y8u3mfaxnjmtr,28,25-29,Masculino,Parda,Não,,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,TRUE,,Graduação/Bacharelado,Química / Física,Empregado (CLT),Outra Opção,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Menos de 1 ano
3m9qop4omoijdhwj66qvb3m9qop3v4h7,24,22-24,Masculino,Branca,Não,,,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Pós-graduação,Outras Engenharias,"Desempregado, buscando recolocação",,,,,,,,,
3m8bwq8nt5gy85usm3m8bwquhn2okjif,26,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3m5ayg9goye5sy32eo03m5a5z6qmqbqa,32,30-34,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,FALSE,,,,,,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,
3m4x75s5z8qnk63pa3m4x75vvfuie94s,26,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,FALSE,Sul,Estudante de Graduação,Outras Engenharias,Empregado (CLT),Outra Opção,de 1.001 a 3.000,TRUE,Supervisor/Coordenador,,,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3lfruyrlk7bf68faf2xghq3lfrublqks,33,30-34,Masculino,Branca,Não,,,TRUE,Paraná (PR),PR,Sul,TRUE,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Varejo,Acima de 3.000,TRUE,Supervisor/Coordenador,,,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3krauyyf8y1o9zl3krauy39bgg3zjlya,47,45-49,Masculino,Branca,Não,,,FALSE,,,,,,Não tenho graduação formal,,"Desempregado, buscando recolocação",,,,,,,,,
3kp08nwxt9dv3kp0vhv39nypytr91mta,35,35-39,Masculino,Branca,Não,,,TRUE,Rio Grande do Sul (RS),RS,Sul,TRUE,,Mestrado,Química / Física,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,
3jvbzk2az1xu2qq3jvbzkq80z4ut0pff,33,30-34,Masculino,Branca,Não,,,TRUE,Distrito Federal (DF),DF,Centro-oeste,TRUE,,Graduação/Bacharelado,Outra opção,Empregado (CLT),Área da Saúde,de 101 a 500,TRUE,Supervisor/Coordenador,,,de R$ 3.001/mês a R$ 4.000/mês,de 7 a 10 anos,Menos de 1 ano
3jryomvk9hl6tbe33jr9rg4ny3cc30pd,24,22-24,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia","Quantidade de oportunidades de emprego/vagas recebidas, Senioridade das vagas recebidas em relação à sua experiência, Aprovação em processos seletivos/entrevistas, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Pós-graduação,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,de 1.001 a 3.000,FALSE,,Analista de Dados/Data Analyst,Pleno,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3jrop5ax14hyqwg4h2zf3jrop2shlr50,27,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,FALSE,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,Empregado (CLT),Área de Consultoria,Acima de 3.000,FALSE,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3iv0hhh6qptodiu3iv0rqtg2lc728x01,27,25-29,Masculino,Branca,Não,,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,FALSE,,Outra Opção,Sênior,de R$ 25.001/mês a R$ 30.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3ijayg99lr7drqpdr33ijaygke8q23q5,45,45-49,Masculino,Branca,Não,,,TRUE,Paraná (PR),PR,Sul,TRUE,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Varejo,Acima de 3.000,FALSE,,Analista de Dados/Data Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3h6g377ir3iyzhf9zp3hq1l5r14bnfe1,31,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,São Paulo (SP),SP,Sudeste,TRUE,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Área da Saúde,de 1.001 a 3.000,FALSE,,Analista de Dados/Data Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 7 a 10 anos,Menos de 1 ano
3gsuutqq9t6gghysrp3gsutgyhq2kejt,27,25-29,Masculino,Branca,Não,,,TRUE,Pernambuco (PE),PE,Nordeste,TRUE,,Graduação/Bacharelado,Outras Engenharias,Empregado (CLT),Indústria,Acima de 3.000,FALSE,,Analista de BI/BI Analyst,Júnior,de R$ 2.001/mês a R$ 3.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3gp5tipj1mekchbonf3gp5teidut16eq,38,35-39,Masculino,Branca,Não,,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,TRUE,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,Empregado (CLT),Telecomunicação,Acima de 3.000,FALSE,,Analista de Marketing,Sênior,de R$ 8.001/mês a R$ 12.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3gmcpobro8kuh9gc2v3gmcpx55gybml0,21,17-21,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Estudante de Graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,Estagiário,Finanças ou Bancos,de 101 a 500,FALSE,,Cientista de Dados/Data Scientist,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,de 1 a 2 anos
3giq5hzijy10e7rx43giep5lz4japx30,28,25-29,Masculino,Branca,Não,,,TRUE,Minas Gerais (MG),MG,Sudeste,TRUE,,Mestrado,Outras Engenharias,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,FALSE,,Cientista de Dados/Data Scientist,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
3gfwlo7yvd3cdcshc1c3gfwlz9usvnza,22,22-24,Masculino,Branca,Não,,,TRUE,Maranhão (MA),MA,Nordeste,TRUE,,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,Estagiário,Setor Público,Acima de 3.000,FALSE,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados
